Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-12-26,37.39676284790039,37.41103856525309,34.910308294311726,35.28625125075108,234330000
2018-12-27,37.154056549072266,37.30158073396154,35.7073951737711,37.08029627195242,212468400
2018-12-28,37.17308807373047,37.717968645054526,36.773353596306876,37.47527063767637,169165600
2018-12-31,37.53236770629883,37.91782637438113,37.23256329276967,37.72033726042648,140014000
2019-01-02,37.57521438598633,37.79649888400641,36.69722151346666,36.8542616564938,148158800
2019-01-03,33.83243942260742,34.6723611316717,33.787230575440596,34.258347280967,365248800
2019-01-04,35.27672576904297,35.345729898875284,34.21552314309918,34.3892170595102,234428400
2019-01-07,35.19820785522461,35.41235448462619,34.715193439506045,35.38142134656096,219111200
2019-01-08,35.869197845458984,36.123793562928256,35.33859646605184,35.58605069449792,164101200
2019-01-09,36.47830581665039,36.76859071870635,35.60269496042507,35.997669623478394,180396400
2019-01-10,36.59490966796875,36.635358741524236,35.89537051561475,36.28558916534723,143122800
2019-01-11,36.23561096191406,36.571104733058135,36.05001943546186,36.37599727501957,108092800
2019-01-14,35.69073486328125,35.992917435038834,35.505143332444135,35.89298381309956,129756800
2019-01-15,36.42122268676758,36.497361066040845,35.70264789837475,35.75499462253487,114843600
2019-01-16,36.866153717041016,37.089816257077324,36.40455292260857,36.42358841863822,122278800
2019-01-17,37.08505630493164,37.51334588700581,36.46641539408566,36.69007793309382,119284800
2019-01-18,37.3134765625,37.56569051615148,37.11360568148331,37.47527282308796,135004000
2019-01-22,36.47592544555664,37.29205169885072,36.314125587565776,37.21591336558636,121576000
2019-01-23,36.623451232910156,36.91373615846914,36.095228081853584,36.67817600819282,92522400
2019-01-24,36.33317565917969,36.75670551912618,36.10475693707266,36.66866951484015,101766000
2019-01-25,37.53714370727539,37.62518334431793,36.71863903105032,36.99464469097902,134142000
2019-01-28,37.189754486083984,37.19689234414636,36.56159756204397,37.06840363772336,104768400
2019-01-29,36.80429458618164,37.62518462759539,36.66867164280698,37.17785946075547,166348800
2019-01-30,39.319297790527344,39.53344077404036,38.12484669885647,38.84342126658753,244439200
2019-01-31,39.602447509765625,40.21156891959634,39.15512238601182,39.52392744246948,162958400
2019-02-01,39.6214714050293,40.20679736343197,39.48108510304344,39.726164797432745,130672400
2019-02-04,40.7469367980957,40.8444923794502,39.802321388879044,39.83325453190622,125982000
2019-02-05,41.44408416748047,41.65823077875106,41.00866034892797,41.13000755385985,144406400
2019-02-06,41.4583625793457,41.77482089204486,41.127628552346515,41.55591450394574,112958400
2019-02-07,40.673160552978516,41.38697522430309,40.53039616645393,41.020548326526274,126966800
2019-02-08,40.7209587097168,40.78069839317819,40.245429516724585,40.381637745202596,95280000
2019-02-11,40.48677444458008,40.91212432348893,40.44376362488432,40.87389005294555,83973600
2019-02-12,40.835655212402344,40.861940817256425,40.551293754313846,40.646879429338085,89134000
2019-02-13,40.66599655151367,41.21560238179154,40.60386859186247,40.955138230742534,89960800
2019-02-14,40.81415939331055,40.92407838764119,40.474838371237844,40.553695204329756,87342800
2019-02-15,40.723350524902344,41.02921743911906,40.563248596853064,40.921686728784024,98507200
2019-02-19,40.8452033996582,40.96707465400429,40.50110598032196,40.55367717901637,75891200
2019-02-20,41.10807418823242,41.41633302299609,40.85955868823257,40.9073497098224,104457600
2019-02-21,40.87627029418945,41.18930557452415,40.6946630141304,41.05310102603486,68998800
2019-02-22,41.33269119262695,41.339859662720514,40.95274769278512,41.000538708815775,75652800
2019-02-25,41.63376235961914,42.02565437897796,41.56685423286662,41.61703715104073,87493600
2019-02-26,41.65767288208008,41.88946312542803,41.38047989985893,41.50951964678491,68280800
2019-02-27,41.786712646484375,41.8177784486941,41.27534110158918,41.390043919184656,111341600
2019-02-28,41.37570571899414,41.796275448662115,41.32074622794749,41.65529066256711,112861600
2019-03-01,41.810611724853516,41.85362254858275,41.31357709984077,41.645729608115985,103544800
2019-03-04,42.02088928222656,42.474909358370766,41.57164575485241,41.982655014743564,109744800
2019-03-05,41.944427490234375,42.05673839013298,41.70785702415031,42.04240144907716,78949600
2019-03-06,41.70308303833008,41.93487332290462,41.56448652256851,41.73892539317305,83241600
2019-03-07,41.22038650512695,41.68396708747858,41.10568732014163,41.54775884275365,99185600
2019-03-08,41.318355560302734,41.356589832825826,40.50350540248133,40.69945331449648,95997600
2019-03-11,42.74971008300781,42.80228128884256,41.901409612771666,41.93486368501011,128044000
2019-03-12,43.23002624511719,43.650592312120786,42.862027746045676,43.01257291804957,129870400
2019-03-13,43.42119216918945,43.801135672491235,43.232412731751154,43.55022827826939,124130000
2019-03-14,43.90388488769531,43.99230209409539,43.6243036210394,43.94450743281071,94318000
2019-03-15,44.47500228881836,44.76414398654323,43.906282931668365,44.17152729541817,156171600
2019-03-18,44.92902374267578,45.0174373105252,44.39614312213301,44.39853504313718,104879200
2019-03-19,44.57297897338867,45.16081915056755,44.427213978176695,45.00788568396985,126585600
2019-03-20,44.96247482299805,45.28029036657512,44.14284449562121,44.50128258512939,124140800
2019-03-21,46.61846160888672,46.91477177118616,45.3567597020329,45.406942643812606,204136800
2019-03-22,45.65306854248047,47.23975444886868,45.58854866098074,46.67819994478431,169630800
2019-03-25,45.10107421875,45.87529820823624,44.589702657387456,45.7629873079454,175381200
2019-03-26,44.63509750366211,46.09035887304303,44.10700077672146,45.79882894425689,199202000
2019-03-27,45.036556243896484,45.34481142938426,44.57775587798241,45.10346440270346,119393600
2019-03-28,45.09629821777344,45.29702270436908,44.811936705318935,45.15125771253195,83121600
2019-03-29,45.390201568603516,45.42126736450016,45.053268947051265,45.36152769314211,94256000
2019-04-01,45.69845962524414,45.80359838242314,45.01503764936997,45.79404163948691,111448000
2019-04-02,46.36277770996094,46.46792014338811,45.65306993054865,45.662626676214224,91062800
2019-04-03,46.68058395385742,46.95538500302052,46.154871891809094,46.17876922052781,93087200
2019-04-04,46.76183319091797,46.92432337273218,46.152487716673136,46.5467681520088,76457200
2019-04-05,47.07486343383789,47.098760762089405,46.819175877184065,46.943435420895284,74106400
2019-04-08,47.815643310546875,47.846705466003094,46.91715615255903,46.93627328849716,103526800
2019-04-09,47.672264099121094,48.47277726052693,47.60774422451132,47.86821199748385,143072800
2019-04-10,47.93990707397461,47.96858460568758,47.3568470941707,47.47632647868064,86781200
2019-04-11,47.540836334228516,48.03070243658207,47.418968700387076,47.99486008728185,83603200
2019-04-12,47.5217170715332,47.82519565149678,46.8860896796702,47.60057388268376,111042800
2019-04-15,47.60774230957031,47.75589918776008,47.316212394506586,47.452420608068394,70146400
2019-04-16,47.61252975463867,48.1191211252624,47.44764763783954,47.66271269522927,102785600
2019-04-17,48.53968811035156,48.5994277929976,47.459593627169305,47.68182349642656,115627200
2019-04-18,48.714134216308594,48.78343065415911,48.39393034474022,48.53730341670656,96783200
2019-04-22,48.874229431152344,48.97220338690037,48.35090922181928,48.468000313778205,77758000
2019-04-23,49.57914352416992,49.643663385612655,48.72367105331189,48.850318855931384,93292000
2019-04-24,49.5026969909668,49.81812065427212,49.47641138183958,49.55048801313775,70162400
2019-04-25,49.05344772338867,49.64606435188864,49.015213451557486,49.42383448353397,74172800
2019-04-26,48.81926727294922,48.98653764786853,48.29833536680541,48.9626403173569,74596400
2019-04-29,48.893348693847656,49.21833273112545,48.71412963607433,48.84316575333386,88818800
2019-04-30,47.95184326171875,48.60419951041868,47.57906826246165,48.52295442518993,186139600
2019-05-01,50.30559539794922,51.45020616804605,49.997336578817006,50.15266194888411,259309200
2019-05-02,49.97821044921875,50.81456589591716,49.7344752014596,50.143092534963124,127985200
2019-05-03,50.599510192871094,50.62101560310211,50.236291908679384,50.39400554281509,83569600
2019-05-06,49.818111419677734,49.90413670212778,48.62809805096924,48.81687382972931,129772400
2019-05-07,48.47516632080078,49.56481750590483,47.99008040853929,49.19682267965225,155054800
2019-05-08,48.48472213745117,49.06778198932402,48.209921071861906,48.24576342086202,105358000
2019-05-09,47.963802337646484,48.19320070411305,46.993630360726264,47.88733378467676,139634400
2019-05-10,47.299320220947266,47.69992120900781,46.241457043103,47.35689247522065,164834800
2019-05-13,44.550323486328125,45.452267113753024,43.86187200003429,45.02768396380666,229722400
2019-05-14,45.255558013916016,45.5050304806873,44.4759515223957,44.71583044286349,146118800
2019-05-15,45.79768371582031,45.996783661906406,44.62227845271077,44.682248183691094,106178800
2019-05-16,45.596195220947266,46.1695058149003,45.2987439793821,45.555416235132,132125600
2019-05-17,45.33711624145508,45.792884728984006,44.79978613867689,44.84056511617059,131516400
2019-05-20,43.91943359375,44.2216833962281,43.24537436800454,44.022583439754115,154449200
2019-05-21,44.76141357421875,45.09724264041479,44.30564137265292,44.43037945163815,113459200
2019-05-22,43.84506607055664,44.54791316726557,43.78989494714465,44.29603958434583,118994400
2019-05-23,43.09664535522461,43.3077363046278,42.65286791270511,43.130228255829316,146118800
2019-05-24,42.93113327026367,43.6915490546367,42.84717417894699,43.226183335306224,94858800
2019-05-28,42.753623962402344,43.31973842722147,42.67686460222569,42.919141022494294,111792800
2019-05-29,42.54972457885742,43.0222863504974,42.218690493477034,42.31943920201413,113924800
2019-05-30,42.770423889160156,42.99350958897045,42.37941997112291,42.68646478004668,84873600
2019-05-31,41.995609283447266,42.69605537404639,41.97641852833002,42.2738660819916,108174400
2019-06-03,41.57101821899414,42.679257675463774,40.84418537283394,42.12274047568568,161584400
2019-06-04,43.09185791015625,43.13743549997744,41.863678758296096,42.08436697087955,123872000
2019-06-05,43.787506103515625,44.375212515342355,43.451677005554046,44.20489683406443,119093600
2019-06-06,44.43039321899414,44.490362975130324,43.6939628567154,43.917052252878975,90105200
2019-06-07,45.612979888916016,46.03756664607893,44.56231259968643,44.73982067626788,122737600
2019-06-10,46.19587707519531,46.865137567776884,45.96559173028148,46.011169305023074,104883600
2019-06-11,46.73081970214844,47.016276250741356,46.440568209735225,46.742814382224076,107731600
2019-06-12,46.58209228515625,47.00907650866019,46.390188399699355,46.52452002144053,73012800
2019-06-13,46.57249450683594,47.20577475889717,46.440564018697366,46.70442865523664,86698400
2019-06-14,46.23426818847656,46.43816309120982,45.6489629895488,45.94881166438785,75046000
2019-06-17,46.5101318359375,46.76680408242516,46.09753972812017,46.27265034565791,58676400
2019-06-18,47.60397720336914,48.04535359576119,46.826771742909735,47.028269183750155,106204000
2019-06-19,47.46484375,47.947002752454424,47.330512131892405,47.89902403719136,84496800
2019-06-20,47.84626007080078,48.12211941703031,47.503231246787394,48.06454714761381,86056000
2019-06-21,47.683143615722656,48.17969486399945,47.532018686201404,47.68794222022281,191202400
2019-06-24,47.635162353515625,48.01417153393236,47.5368111055046,47.62556514576405,72881600
2019-06-25,46.91313552856445,47.798285921333026,46.84596604435592,47.59918592168598,84281200
2019-06-26,47.92781448364258,48.213271017054275,47.34011179381618,47.44086051262108,104270000
2019-06-27,47.91341781616211,48.35239668831733,47.8726388381274,48.04534829675481,83598800
2019-06-28,47.476837158203125,47.85584630501311,47.26814366138991,47.65914382643267,124442400
2019-07-01,48.34760284423828,49.052847539083054,48.13170959424332,48.73620556986202,109012000
2019-07-02,48.63065719604492,48.72661096961243,48.30202421469893,48.314018893927646,67740800
2019-07-03,49.03366470336914,49.04086078017165,48.62107255213199,48.76260027626513,45448000
2019-07-05,48.99048614501953,49.19438475496231,48.671446642300936,48.77939511830769,69062000
2019-07-08,47.980587005615234,48.31161745661008,47.59438176256944,48.17008975928739,101354400
2019-07-09,48.27323913574219,48.338003814062816,47.690331409021574,47.78388404908018,82312000
2019-07-10,48.75060272216797,48.870542208826045,48.350005275961514,48.419572227970285,71588400
2019-07-11,48.39558029174805,49.028860601199824,48.38598674384137,48.76979088457013,80767200
2019-07-12,48.76738739013672,48.93530190973537,48.50351910200883,48.56348883474135,70380800
2019-07-15,49.22556686401367,49.383884208266856,48.93531168906781,48.956899918702874,67789600
2019-07-16,49.05523681640625,49.44144200572339,48.815357907768565,49.076825039720845,67467200
2019-07-17,48.779380798339844,49.19676778472019,48.76019004513379,48.94729531356538,56430000
2019-07-18,49.333499908447266,49.3862735640349,48.86333561146521,48.93530002001761,74162400
2019-07-19,48.59706497192383,49.53499233972472,48.5418938503654,49.364676711964115,83717200
2019-07-22,49.70771408081055,49.710111552508515,48.841750963766714,48.85134451082072,89111600
2019-07-23,50.0963249206543,50.11311820605167,49.72451177245239,50.00517339793182,73420800
2019-07-24,50.055538177490234,50.170679044292804,49.6957197660028,49.81565923649861,59966400
2019-07-25,49.65974044799805,50.19227200117714,49.59017350388009,50.1083129059347,55638400
2019-07-26,49.83246612548828,50.30982300583075,49.68853725749029,49.77009524123301,70475600
2019-07-29,50.297813415527344,50.5280988040165,50.00036587821219,50.005164481793365,86693600
2019-07-30,50.08192443847656,50.412958544568326,49.729302106403715,50.07712583483784,135742800
2019-07-31,51.10380554199219,53.10199746442109,50.68641854713326,51.91459749517367,277125600
2019-08-01,49.99797058105469,52.30081009363934,49.592578207557416,51.310108803582324,216071600
2019-08-02,48.94010543823242,49.51821093815145,48.36679488202588,49.302321342693496,163448400
2019-08-05,46.3781852722168,47.651941635266944,46.195878627386286,47.493624344346905,209572000
2019-08-06,47.25615310668945,47.512825339880116,46.5461098048248,47.090636045699185,143299200
2019-08-07,47.745506286621094,47.87024436990751,46.49334149076343,46.87474815629385,133457600
2019-08-08,48.7985725402832,48.82256189914169,47.829463202753935,48.02376456461598,108038000
2019-08-09,48.39645004272461,48.82264628400615,47.98710353990854,48.47109445761,98478800
2019-08-12,48.273651123046875,48.65169375794879,47.953399498178506,48.06657126313836,89927600
2019-08-13,50.317962646484375,51.08126765927399,48.27365113393243,48.403679987994906,188874000
2019-08-14,48.820247650146484,49.70876470572773,48.781720309041134,48.9189725839154,146189600
2019-08-15,48.577049255371094,49.395735021606384,48.07861143932295,48.991208974526174,108909600
2019-08-16,49.723209381103516,49.88213190063552,49.08270614117341,49.18865448752808,110481600
2019-08-19,50.650264739990234,51.22334342331528,50.57321004438714,50.715275505963966,97654400
2019-08-20,50.65266036987305,51.37262487030023,50.643030372089804,50.7778723860711,107537200
2019-08-21,51.20165252685547,51.4448494227428,50.951232215438615,51.285930606924715,86141600
2019-08-22,51.158329010009766,51.63509296401018,50.74657581734815,51.33410496983848,89014800
2019-08-23,48.793758392333984,51.0595965612192,48.39886234899058,50.42872331972758,187272000
2019-08-26,49.72080612182617,49.889358650391884,49.37647397317021,49.56910700903226,104174400
2019-08-27,49.159759521484375,50.216829027868954,49.00806042283192,50.05068309585326,103493200
2019-08-28,49.48963928222656,49.53539003561432,48.957494677651994,49.1453108526982,63755200
2019-08-29,50.32759475708008,50.40224285933737,49.76173958256889,50.2047929890166,83962000
2019-08-30,50.2625846862793,50.67433417397629,49.891765447658244,50.6045065811856,84573600
2019-09-03,49.53057098388672,49.83878231756605,49.17420231822666,49.70634689899237,80092000
2019-09-04,50.37092971801758,50.44075729707975,49.9206529766744,50.178296719193554,76752400
2019-09-05,51.35576248168945,51.521908401116775,50.92956255891965,51.047551146061835,95654800
2019-09-06,51.3509521484375,51.63026985489595,51.17035937387427,51.54117859517896,77449200
2019-09-09,51.5700798034668,52.11667504316361,50.82363176396849,51.73140893143098,109237600
2019-09-10,52.17927932739258,52.19854300043408,50.977737574059724,51.49543546818403,127111600
2019-09-11,53.83832550048828,53.867222847378066,52.42729358734135,52.509165116997444,177158400
2019-09-12,53.71791458129883,54.51974683219561,53.6625338333997,54.12966766793136,128906800
2019-09-13,52.67289733886719,53.16410811341554,52.256330996680475,52.97388532366072,159053200
2019-09-16,52.949798583984375,53.00518301207086,52.38635002455924,52.42728394477362,84632400
2019-09-17,53.14243698120117,53.17133432569874,52.761987733815374,52.96425444861962,73274800
2019-09-18,53.640872955322266,53.66013662625414,52.8390405643594,53.22911979676367,101360000
2019-09-19,53.205039978027344,53.87925005196079,53.062970872148405,53.45786691866771,88242400
2019-09-20,52.42728805541992,53.59030602388481,52.36468387974276,53.306175141000466,221652400
2019-09-23,52.66567611694336,52.935360186827914,52.40802862761659,52.72105687968682,76662000
2019-09-24,52.415252685546875,53.57345759976401,52.297267740616874,53.22190199794109,124763200
2019-09-25,53.221893310546875,53.335065074389966,52.28521895124107,52.62473424277033,87613600
2019-09-26,52.947391510009766,53.200222119962206,52.69215431918571,52.97387859627467,75334000
2019-09-27,52.68974685668945,53.20503806562803,52.318927655185426,53.10390288400387,101408000
2019-09-30,53.9298095703125,54.07669181603619,53.16409442360201,53.190581506410176,103909600
2019-10-01,54.07911682128906,54.95318717758457,53.98520870918731,54.194698862468165,139223200
2019-10-02,52.723453521728516,53.835903696933144,52.475436095721044,53.71069169360131,138449200
2019-10-03,53.171329498291016,53.20504000200288,51.80123175069933,52.59583700593172,114426000
2019-10-04,54.66181182861328,54.77739383312959,53.910547170101694,54.331930250207414,138478800
2019-10-07,54.67386245727539,55.364929664081245,54.38009790316798,54.48363967592858,122306000
2019-10-08,54.03334426879883,54.914637688044856,54.016490857612055,54.37526974337118,111820000
2019-10-09,54.666629791259766,54.849629124264126,54.33193137055521,54.666629791259766,74770400
2019-10-10,55.40345001220703,55.48772810325284,54.731646561284045,54.88334198132975,113013600
2019-10-11,56.87709426879883,57.22142273038948,55.938009631955445,56.09211532003962,166795600
2019-10-14,56.79521560668945,57.33940411972234,56.506267937152586,56.56164868588965,96427600
2019-10-15,56.66279220581055,57.2238305403229,56.55684385407052,56.92043599375151,87360000
2019-10-16,56.434043884277344,56.643534027045355,56.152319562109874,56.19325348849285,73903200
2019-10-17,56.65315246582031,56.86263889167149,56.22936277841763,56.6074017120898,67585200
2019-10-18,56.92524719238281,57.206971459334895,56.414769154933225,56.48700699434459,97433600
2019-10-21,57.9124870300293,58.028069045974206,57.14436888293073,57.19252621915649,87247200
2019-10-22,57.780052185058594,58.31942020062354,57.69818067626545,58.068999861135396,82293600
2019-10-23,58.55540084838867,58.56985135699846,58.083453777214395,58.295350480124185,75828800
2019-10-24,58.6517219543457,58.945486515651,58.22552194750612,58.87565524701943,69275200
2019-10-25,59.37409210205078,59.410209189237406,58.483168434474706,58.55058944666946,73477200
2019-10-28,59.968849182128906,60.01700652675471,59.40780711552205,59.576359658797315,96572800
2019-10-29,58.58188247680664,60.137389750244175,58.40851680551002,59.949573571684454,142839600
2019-10-30,58.57465744018555,59.0658717968088,58.0810401770053,58.93584295422127,124522000
2019-10-31,59.89900207519531,59.997726993790906,57.1299132382609,59.533003413454296,139162000
2019-11-01,61.59899139404297,61.62547480632661,59.99532672153504,60.08682455950664,151125200
2019-11-04,62.00351333618164,62.08779142591786,61.49303898464309,61.962575744593835,103272000
2019-11-05,61.914424896240234,62.16966208359867,61.71938529737838,61.8951575528518,79897600
2019-11-06,61.94091033935547,62.00110792982626,61.49063353836815,61.82773857533684,75864400
2019-11-07,62.655792236328125,62.87798771029091,62.33699291862533,62.48914747345624,94940400
2019-11-08,62.8272705078125,62.89972154631713,62.03268972367529,62.477073290771905,69986400
2019-11-11,63.32477569580078,63.389981618512955,62.378040533790944,62.38286814534022,81821200
2019-11-12,63.26681900024414,63.46727915715043,63.01565048685888,63.167797667497766,87388800
2019-11-13,63.87303161621094,63.947900159976264,63.05188775625443,63.06637796663469,102734400
2019-11-14,63.43106460571289,63.97205210703861,63.300645343642614,63.69914086454421,89182800
2019-11-15,64.1845703125,64.18939792465517,63.52040880635377,63.68221857315436,100206400
2019-11-18,64.5082015991211,64.587897742297,63.815059632152085,64.1942298980991,86703200
2019-11-19,64.31255340576172,64.72553892248851,64.09519299540014,64.70138612791543,76167200
2019-11-20,63.563880920410156,64.26185046884207,62.8900568037216,64.13143860398654,106234400
2019-11-21,63.278892517089844,63.76191904400532,63.078432380995984,63.68463303080287,121395200
2019-11-22,63.22334289550781,63.561459996057096,62.99631983433901,63.418968052625615,65325200
2019-11-25,64.3318862915039,64.34879398870619,63.40205876057649,63.44794686989705,84020400
2019-11-26,63.82954025268555,64.52268211554335,63.39722946235417,64.46954890460653,105207600
2019-11-27,64.6869125366211,64.72072793178671,64.07588426604244,64.14109019477613,65235600
2019-11-29,64.54444122314453,64.72557623125438,64.21839673446632,64.38745902352979,46617600
2019-12-02,63.79814910888672,64.78593754242002,63.626676743316004,64.54925187400944,94487200
2019-12-03,62.66062545776367,62.67994327780828,61.89744258399069,62.38529677192378,114430400
2019-12-04,63.21368408203125,63.59286170372662,62.95768059270328,63.05187431049022,67181600
2019-12-05,64.1410903930664,64.21596628682174,63.45278347643845,63.708786950569554,74424400
2019-12-06,65.38004302978516,65.45008392869724,64.55648204866993,64.5999600306422,106075600
2019-12-09,64.46471405029297,65.40177918364618,63.979270103563984,65.208571549437,128042400
2019-12-10,64.84147644042969,65.22548160232219,64.20870556916125,64.87045684956888,90420400
2019-12-11,65.39453887939453,65.47424237789252,64.84630646504499,64.9211749815738,78756800
2019-12-12,65.56118774414062,65.82685380522655,64.56132667656246,64.67242071287119,137310400
2019-12-13,66.45237731933594,66.48860283714761,65.43319098596562,65.56119272916709,133587600
2019-12-16,67.58991241455078,67.81452539773126,66.8943602624351,66.89918787536318,128186000
2019-12-17,67.72274017333984,68.0511946985015,67.33389995738182,67.51986990125756,114158400
2019-12-18,67.5609130859375,68.08258258181048,67.41117605266273,67.57540329106736,116028400
2019-12-19,67.62854766845703,67.90870396456602,67.37013405403286,67.50296341312566,98369200
2019-12-20,67.48846435546875,68.26371983787888,67.27593151247044,68.16228839852033,275978000
2019-12-23,68.58978271484375,68.65016104469836,67.71308818609047,67.75173120164561,98572000
2019-12-24,68.65498352050781,68.8047279584797,68.32894646001048,68.75642235004993,48478800
2019-12-26,70.01712036132812,70.03402806090413,68.7588381558722,68.78781857205915,93121200
2019-12-27,69.99053192138672,70.99764534519734,69.58479145915466,70.30933115759717,146266000
2019-12-30,70.40596771240234,70.6885415691552,68.88443658638586,69.90845081111303,144114400
2019-12-31,70.92036437988281,70.92760948256597,69.92291347823897,70.02193479517499,100805600
2020-01-02,72.53850555419922,72.59888386623527,71.29229630932706,71.54588227171874,135480400
2020-01-03,71.83329010009766,72.59405542623057,71.60868452797844,71.76566667933918,146322800
2020-01-06,72.40567016601562,72.4443131708714,70.70300468370534,70.95418053006813,118387200
2020-01-07,72.06513977050781,72.67133299565539,71.84536183598526,72.41532954893665,108872000
2020-01-08,73.22441864013672,73.52631026770732,71.76809372355218,71.76809372355218,132079200
2020-01-09,74.7797622680664,74.97296995476395,73.95137344000949,74.20254195863613,170108400
2020-01-10,74.9488296508789,75.51397733804309,74.44648515944657,75.01404296807587,140644800
2020-01-13,76.55004119873047,76.57661149006776,75.1468497409281,75.26519625077637,121532000
2020-01-14,75.5163803100586,76.69738393857047,75.39321353332888,76.48726853727727,161954400
2020-01-15,75.1927261352539,76.197422029665,74.76041540138982,75.3159002377914,121923600
2020-01-16,76.13465881347656,76.24576025053994,75.37389330782143,75.73616329817168,108829200
2020-01-17,76.9775390625,76.97994918369933,76.07669177323754,76.38341102005822,137816400
2020-01-21,76.45584869384766,77.04755171377299,76.31818437718287,76.60558572443774,110843200
2020-01-22,76.72877502441406,77.28183515069573,76.63458130371416,76.94130052804331,101832400
2020-01-23,77.09828186035156,77.17797799443389,76.23366024847726,76.78190007438859,104472000
2020-01-24,76.8760986328125,78.08849275649891,76.68530106036428,77.34463502870749,146537600
2020-01-27,74.61550903320312,75.29657068258192,73.63254850151056,74.88358515799297,161940000
2020-01-28,76.72636413574219,76.89783652233591,75.39804092914581,75.49706227081296,162234000
2020-01-29,78.33243560791016,79.18014978763938,77.6175581870776,78.35900590785037,216229200
2020-01-30,78.2188949584961,78.27202816821715,76.98234829996913,77.41465908040864,126743200
2020-01-31,74.75078582763672,77.9315119457232,74.456139298992,77.50886365949354,199588400
2020-02-03,74.54548645019531,75.71199229580401,72.99014040911702,73.49248476536589,173788400
2020-02-04,77.0064697265625,77.19726717970259,75.74577078260766,76.15151110768828,136616400
2020-02-05,77.63444519042969,78.43385354098093,77.03066200298008,78.13437206813377,118826800
2020-02-06,78.54252624511719,78.54494373627665,77.34704001476739,77.90493506301061,105425600
2020-02-07,77.47492980957031,78.29076000098544,76.98349458931148,78.04141124169928,117684000
2020-02-10,77.84291076660156,77.84291076660156,75.97884915779663,76.05873445176091,109348800
2020-02-11,77.37326049804688,78.4118136218486,77.15538413187909,78.33919062909048,94323200
2020-02-12,79.21068572998047,79.21552479911539,77.8235277760248,77.8235277760248,113730400
2020-02-13,78.64659881591797,78.97341689705205,78.27863018859142,78.48198185536845,94747600
2020-02-14,78.6659927368164,78.91534147799902,78.15760972810558,78.61514926442095,80113600
2020-02-18,77.22557830810547,77.40714314738784,76.16281523598434,76.34438007526671,152531200
2020-02-19,78.34400177001953,78.57398681158733,77.46765015965101,77.46765015965101,93984000
2020-02-20,77.5403060913086,78.59338388594055,77.03434617265101,78.10437179605425,100566000
2020-02-21,75.78516387939453,77.57660960627356,75.1678463572217,77.13358724414647,129554000
2020-02-24,72.18531799316406,73.63783633308473,70.01864923551658,71.9626026515948,222195200
2020-02-25,69.74026489257812,73.23841723217687,69.26820072326095,72.85592387195561,230673600
2020-02-26,70.84660339355469,72.11271828103145,69.35777309270347,69.36503539122887,198054800
2020-02-27,66.21546936035156,69.23671028706407,66.07990156760394,68.05048840657712,320605600
2020-02-28,66.17675018310547,67.39929122080478,62.06370365251087,62.27916414492055,426510000
2020-03-02,72.33786010742188,72.9745487284491,67.2322571583197,68.33617091013136,341397200
2020-03-03,70.04045104980469,73.59427823904339,69.18830204720706,73.5143929639958,319475600
2020-03-04,73.28927612304688,73.44905412461551,70.96282803991177,71.76413388936557,219178400
2020-03-05,70.91197967529297,72.51700693831131,70.546426702123,71.5413986547228,187572800
2020-03-06,69.97023010253906,70.40356681603825,68.08195918610811,68.26836304968833,226176800
2020-03-09,64.4361572265625,67.32182373363995,63.668739886760385,63.8503047343462,286744800
2020-03-10,69.07695007324219,69.34324665860709,65.21082898559138,67.09184552066098,285290000
2020-03-11,66.67786407470703,68.07954658211698,65.81361374090199,67.15235879986956,255598800
2020-03-12,60.09311294555664,65.36333551368728,60.037434101460896,61.95960092945028,418474000
2020-03-13,67.29276275634766,67.76483423256263,61.23575946723115,64.12627561961224,370732000
2020-03-16,58.63576126098633,62.719754836954735,58.10074857584745,58.572816419236986,322423600
2020-03-17,61.2139778137207,62.36388471818226,57.71340624039025,59.91881387267281,324056000
2020-03-18,59.71546936035156,60.521617752082875,57.403542823432716,58.04507418797264,300233600
2020-03-19,59.25792694091797,61.20914333463061,58.73259973445275,59.88977278720958,271857200
2020-03-20,55.49589920043945,60.96463122654848,55.195710672226056,59.8389270162078,401693200
2020-03-23,54.31694030761719,55.31675861475192,51.47000473892812,55.21508274022157,336752800
2020-03-24,59.76630783081055,59.96239727698541,56.72085964919753,57.21955717748085,287531200
2020-03-25,59.437068939208984,62.518828553443576,59.14172316127237,60.70318009593795,303602000
2020-03-26,62.564823150634766,62.62292153490078,59.640418371654654,59.679153090462734,252087200
2020-03-27,59.9744987487793,61.94265908510833,59.80745850642363,61.18735053944383,204216800
2020-03-30,61.68603515625,61.85791812604091,60.376346842236416,60.700745426493526,167976400
2020-03-31,61.560150146484375,63.545257923676765,61.00577390577186,61.87728643914675,197002000
2020-04-01,58.32105255126953,60.211747296676954,57.890138928877285,59.67431503612997,176218400
2020-04-02,59.29424285888672,59.34750218277398,57.35028861884206,58.18306674441,165934000
2020-04-03,58.44209671020508,59.48064606073332,57.851405121245946,58.77859676208636,129880000
2020-04-06,63.540435791015625,63.6953672894155,60.371524799496335,60.73949357260216,201820400
2020-04-07,62.80448532104492,65.7748907610296,62.700389921682174,65.55700704789928,202887200
2020-04-08,64.41195678710938,64.72666628175166,63.24025901440216,63.60580460540187,168895200
